"date_pr","date_gr","source","price_avg"
"1383/08/19","2004/11/09 00:00:00","bourseview",8797.4
"1383/08/20","2004/11/10 00:00:00","bourseview",8797.4
"1383/08/23","2004/11/13 00:00:00","bourseview",8797.4
"1383/08/25","2004/11/15 00:00:00","bourseview",8797.4
"1383/08/26","2004/11/16 00:00:00","bourseview",8797.4
"1383/08/27","2004/11/17 00:00:00","bourseview",8797.4
"1383/08/30","2004/11/20 00:00:00","bourseview",8797.4
"1383/09/01","2004/11/21 00:00:00","bourseview",8816.4
"1383/09/02","2004/11/22 00:00:00","bourseview",8816.4
"1383/09/03","2004/11/23 00:00:00","bourseview",8816.4
"1383/09/04","2004/11/24 00:00:00","bourseview",8816.4
"1383/09/07","2004/11/27 00:00:00","bourseview",8816.4
"1383/09/08","2004/11/28 00:00:00","bourseview",8816.4
"1383/09/09","2004/11/29 00:00:00","bourseview",8816.4
"1383/09/10","2004/11/30 00:00:00","bourseview",8816.4
"1383/09/11","2004/12/01 00:00:00","bourseview",8816.4
"1383/09/14","2004/12/04 00:00:00","bourseview",8816.4
"1383/09/15","2004/12/05 00:00:00","bourseview",8816.4
"1383/09/16","2004/12/06 00:00:00","bourseview",8816.4
"1383/09/17","2004/12/07 00:00:00","bourseview",8816.4
"1383/09/21","2004/12/11 00:00:00","bourseview",8816.4
"1383/09/22","2004/12/12 00:00:00","bourseview",8816.4
"1383/09/23","2004/12/13 00:00:00","bourseview",8816.4
"1383/09/24","2004/12/14 00:00:00","bourseview",8816.4
"1383/09/25","2004/12/15 00:00:00","bourseview",8816.4
"1383/09/28","2004/12/18 00:00:00","bourseview",8816.4
"1383/09/29","2004/12/19 00:00:00","bourseview",8816.4
"1383/09/30","2004/12/20 00:00:00","bourseview",8816.4
"1383/10/01","2004/12/21 00:00:00","bourseview",8827.5
"1383/10/02","2004/12/22 00:00:00","bourseview",8827.5
"1383/10/05","2004/12/25 00:00:00","bourseview",8827.5
"1383/10/06","2004/12/26 00:00:00","bourseview",8827.5
"1383/10/07","2004/12/27 00:00:00","bourseview",8827.5
"1383/10/08","2004/12/28 00:00:00","bourseview",8827.5
"1383/10/09","2004/12/29 00:00:00","bourseview",8827.5
"1383/10/12","2005/01/01 00:00:00","bourseview",8827.5
"1383/10/13","2005/01/02 00:00:00","bourseview",8827.5
"1383/10/14","2005/01/03 00:00:00","bourseview",8827.5
"1383/10/15","2005/01/04 00:00:00","bourseview",8827.5
"1383/10/16","2005/01/05 00:00:00","bourseview",8827.5
"1383/10/19","2005/01/08 00:00:00","bourseview",8827.5
"1383/10/20","2005/01/09 00:00:00","bourseview",8827.5
"1383/10/21","2005/01/10 00:00:00","bourseview",8827.5
"1383/10/22","2005/01/11 00:00:00","bourseview",8827.5
"1383/10/23","2005/01/12 00:00:00","bourseview",8857.85
"1383/10/26","2005/01/15 00:00:00","bourseview",8873.025
"1383/10/27","2005/01/16 00:00:00","bourseview",8880.6125
"1383/10/28","2005/01/17 00:00:00","bourseview",8884.40625
"1383/10/29","2005/01/18 00:00:00","bourseview",8886.303125
"1383/10/30","2005/01/19 00:00:00","bourseview",8887.251563
"1383/11/03","2005/01/22 00:00:00","bourseview",8887.725782
"1383/11/04","2005/01/23 00:00:00","bourseview",8887.962891
"1383/11/05","2005/01/24 00:00:00","bourseview",8888.081446
"1383/11/06","2005/01/25 00:00:00","bourseview",8888.140723
"1383/11/07","2005/01/26 00:00:00","bourseview",8888.2
"1383/11/11","2005/01/30 00:00:00","bourseview",8888.2
"1383/11/12","2005/01/31 00:00:00","bourseview",8888.2
"1383/11/13","2005/02/01 00:00:00","bourseview",8888.2
"1383/11/14","2005/02/02 00:00:00","bourseview",8888.2
"1383/11/17","2005/02/05 00:00:00","bourseview",8888.2
"1383/11/18","2005/02/06 00:00:00","bourseview",8888.2
"1383/11/19","2005/02/07 00:00:00","bourseview",8888.2
"1383/11/20","2005/02/08 00:00:00","bourseview",8888.2
"1383/11/21","2005/02/09 00:00:00","bourseview",8888.2
"1383/11/24","2005/02/12 00:00:00","bourseview",8888.2
"1383/11/25","2005/02/13 00:00:00","bourseview",8888.2
"1383/11/26","2005/02/14 00:00:00","bourseview",8888.2
"1383/11/27","2005/02/15 00:00:00","bourseview",8888.2
"1383/11/28","2005/02/16 00:00:00","bourseview",8888.2
"1383/12/03","2005/02/21 00:00:00","bourseview",8882.5
"1383/12/04","2005/02/22 00:00:00","bourseview",8882.5
"1383/12/05","2005/02/23 00:00:00","bourseview",8882.5
"1383/12/08","2005/02/26 00:00:00","bourseview",8882.5
"1383/12/09","2005/02/27 00:00:00","bourseview",8882.5
"1383/12/10","2005/02/28 00:00:00","bourseview",8882.5
"1383/12/11","2005/03/01 00:00:00","bourseview",8882.5
"1383/12/12","2005/03/02 00:00:00","bourseview",8882.5
"1383/12/15","2005/03/05 00:00:00","bourseview",8882.5
"1383/12/16","2005/03/06 00:00:00","bourseview",8882.5
"1383/12/17","2005/03/07 00:00:00","bourseview",8882.5
"1383/12/18","2005/03/08 00:00:00","bourseview",8882.5
"1383/12/19","2005/03/09 00:00:00","bourseview",8882.5
"1383/12/22","2005/03/12 00:00:00","bourseview",8882.5
"1383/12/23","2005/03/13 00:00:00","bourseview",8882.5
"1383/12/24","2005/03/14 00:00:00","bourseview",8882.5
"1383/12/25","2005/03/15 00:00:00","bourseview",8882.5
"1383/12/26","2005/03/16 00:00:00","bourseview",8882.5
"1384/01/06","2005/03/26 00:00:00","bourseview",8905
"1384/01/07","2005/03/27 00:00:00","bourseview",8905
"1384/01/08","2005/03/28 00:00:00","bourseview",8905
"1384/01/09","2005/03/29 00:00:00","bourseview",8905
"1384/01/10","2005/03/30 00:00:00","bourseview",8905
"1384/01/14","2005/04/03 00:00:00","bourseview",8905
"1384/01/15","2005/04/04 00:00:00","bourseview",8905
"1384/01/16","2005/04/05 00:00:00","bourseview",8905
"1384/01/17","2005/04/06 00:00:00","bourseview",8905
"1384/01/21","2005/04/10 00:00:00","bourseview",8905
"1384/01/22","2005/04/11 00:00:00","bourseview",8905
"1384/01/23","2005/04/12 00:00:00","bourseview",8905
"1384/01/24","2005/04/13 00:00:00","bourseview",8905
"1384/01/27","2005/04/16 00:00:00","bourseview",8905
"1384/01/28","2005/04/17 00:00:00","bourseview",8905
"1384/01/29","2005/04/18 00:00:00","bourseview",8905
"1384/01/30","2005/04/19 00:00:00","bourseview",8905
"1384/01/31","2005/04/20 00:00:00","bourseview",8905
"1384/02/03","2005/04/23 00:00:00","bourseview",8916.4
"1384/02/04","2005/04/24 00:00:00","bourseview",8916.4
"1384/02/05","2005/04/25 00:00:00","bourseview",8916.4
"1384/02/07","2005/04/27 00:00:00","bourseview",8916.4
"1384/02/10","2005/04/30 00:00:00","bourseview",8916.4
"1384/02/11","2005/05/01 00:00:00","bourseview",8916.4
"1384/02/12","2005/05/02 00:00:00","bourseview",8916.4
"1384/02/13","2005/05/03 00:00:00","bourseview",8916.4
"1384/02/14","2005/05/04 00:00:00","bourseview",8916.4
"1384/02/17","2005/05/07 00:00:00","bourseview",8916.4
"1384/02/18","2005/05/08 00:00:00","bourseview",8916.4
"1384/02/19","2005/05/09 00:00:00","bourseview",8916.4
"1384/02/20","2005/05/10 00:00:00","bourseview",8916.4
"1384/02/21","2005/05/11 00:00:00","bourseview",8916.4
"1384/02/24","2005/05/14 00:00:00","bourseview",8916.4
"1384/02/25","2005/05/15 00:00:00","bourseview",8916.4
"1384/02/26","2005/05/16 00:00:00","bourseview",8916.4
"1384/02/27","2005/05/17 00:00:00","bourseview",8916.4
"1384/02/28","2005/05/18 00:00:00","bourseview",8916.4
"1384/02/31","2005/05/21 00:00:00","bourseview",8916.4
"1384/03/01","2005/05/22 00:00:00","bourseview",8987.4
"1384/03/02","2005/05/23 00:00:00","bourseview",8987.4
"1384/03/03","2005/05/24 00:00:00","bourseview",8987.4
"1384/03/04","2005/05/25 00:00:00","bourseview",8987.4
"1384/03/07","2005/05/28 00:00:00","bourseview",8987.4
"1384/03/08","2005/05/29 00:00:00","bourseview",8987.4
"1384/03/09","2005/05/30 00:00:00","bourseview",8987.4
"1384/03/10","2005/05/31 00:00:00","bourseview",8987.4
"1384/03/11","2005/06/01 00:00:00","bourseview",8987.4
"1384/03/16","2005/06/06 00:00:00","bourseview",8987.4
"1384/03/17","2005/06/07 00:00:00","bourseview",8987.4
"1384/03/18","2005/06/08 00:00:00","bourseview",8987.4
"1384/03/21","2005/06/11 00:00:00","bourseview",8987.4
"1384/03/22","2005/06/12 00:00:00","bourseview",8987.4
"1384/03/23","2005/06/13 00:00:00","bourseview",8987.4
"1384/03/24","2005/06/14 00:00:00","bourseview",8987.4
"1384/03/25","2005/06/15 00:00:00","bourseview",8987.4
"1384/03/28","2005/06/18 00:00:00","bourseview",8987.4
"1384/03/29","2005/06/19 00:00:00","bourseview",8987.4
"1384/03/30","2005/06/20 00:00:00","bourseview",8987.4
"1384/03/31","2005/06/21 00:00:00","bourseview",8987.4
"1384/04/01","2005/06/22 00:00:00","bourseview",9008.2
"1384/04/04","2005/06/25 00:00:00","bourseview",9008.2
"1384/04/05","2005/06/26 00:00:00","bourseview",9008.2
"1384/04/06","2005/06/27 00:00:00","bourseview",9008.2
"1384/04/07","2005/06/28 00:00:00","bourseview",9008.2
"1384/04/08","2005/06/29 00:00:00","bourseview",9008.2
"1384/04/11","2005/07/02 00:00:00","bourseview",9008.2
"1384/04/12","2005/07/03 00:00:00","bourseview",9008.2
"1384/04/13","2005/07/04 00:00:00","bourseview",9008.2
"1384/04/14","2005/07/05 00:00:00","bourseview",9008.2
"1384/04/15","2005/07/06 00:00:00","bourseview",9008.2
"1384/04/18","2005/07/09 00:00:00","bourseview",9008.2
"1384/04/20","2005/07/11 00:00:00","bourseview",9008.2
"1384/04/21","2005/07/12 00:00:00","bourseview",9008.2
"1384/04/22","2005/07/13 00:00:00","bourseview",9008.2
"1384/04/25","2005/07/16 00:00:00","bourseview",9008.2
"1384/04/26","2005/07/17 00:00:00","bourseview",9008.2
"1384/04/27","2005/07/18 00:00:00","bourseview",9016.1
"1384/04/28","2005/07/19 00:00:00","bourseview",9020.05
"1384/04/29","2005/07/20 00:00:00","bourseview",9022.025
"1384/05/01","2005/07/23 00:00:00","bourseview",9023.0125
"1384/05/02","2005/07/24 00:00:00","bourseview",9023.50625
"1384/05/03","2005/07/25 00:00:00","bourseview",9023.753125
"1384/05/04","2005/07/26 00:00:00","bourseview",9023.876563
"1384/05/05","2005/07/27 00:00:00","bourseview",9023.938282
"1384/05/08","2005/07/30 00:00:00","bourseview",9023.969141
"1384/05/09","2005/07/31 00:00:00","bourseview",9023.984571
"1384/05/10","2005/08/01 00:00:00","bourseview",9023.992286
"1384/05/11","2005/08/02 00:00:00","bourseview",9023.996143
"1384/05/12","2005/08/03 00:00:00","bourseview",9023.998072
"1384/05/15","2005/08/06 00:00:00","bourseview",9023.999036
"1384/05/16","2005/08/07 00:00:00","bourseview",9023.999518
"1384/05/17","2005/08/08 00:00:00","bourseview",9023.999759
"1384/05/18","2005/08/09 00:00:00","bourseview",9023.99988
"1384/05/19","2005/08/10 00:00:00","bourseview",9023.99994
"1384/05/22","2005/08/13 00:00:00","bourseview",9023.99997
"1384/05/23","2005/08/14 00:00:00","bourseview",9023.999985
"1384/05/24","2005/08/15 00:00:00","bourseview",9023.999993
"1384/05/25","2005/08/16 00:00:00","bourseview",9023.999997
"1384/05/26","2005/08/17 00:00:00","bourseview",9024
"1384/05/29","2005/08/20 00:00:00","bourseview",9024
"1384/05/30","2005/08/21 00:00:00","bourseview",9024
"1384/05/31","2005/08/22 00:00:00","bourseview",9024
"1384/06/01","2005/08/23 00:00:00","bourseview",9034.4
"1384/06/02","2005/08/24 00:00:00","bourseview",9034.4
"1384/06/05","2005/08/27 00:00:00","bourseview",9034.4
"1384/06/06","2005/08/28 00:00:00","bourseview",9034.4
"1384/06/07","2005/08/29 00:00:00","bourseview",9034.4
"1384/06/08","2005/08/30 00:00:00","bourseview",9034.4
"1384/06/09","2005/08/31 00:00:00","bourseview",9034.4
"1384/06/12","2005/09/03 00:00:00","bourseview",9034.4
"1384/06/13","2005/09/04 00:00:00","bourseview",9034.4
"1384/06/14","2005/09/05 00:00:00","bourseview",9034.4
"1384/06/15","2005/09/06 00:00:00","bourseview",9034.4
"1384/06/16","2005/09/07 00:00:00","bourseview",9034.4
"1384/06/19","2005/09/10 00:00:00","bourseview",9034.4
"1384/06/20","2005/09/11 00:00:00","bourseview",9034.4
"1384/06/21","2005/09/12 00:00:00","bourseview",9034.4
"1384/06/22","2005/09/13 00:00:00","bourseview",9034.4
"1384/06/23","2005/09/14 00:00:00","bourseview",9034.4
"1384/06/26","2005/09/17 00:00:00","bourseview",9034.4
"1384/06/27","2005/09/18 00:00:00","bourseview",9034.4
"1384/06/28","2005/09/19 00:00:00","bourseview",9034.4
"1384/06/30","2005/09/21 00:00:00","bourseview",9034.4
"1384/07/02","2005/09/24 00:00:00","bourseview",9052.9
"1384/07/03","2005/09/25 00:00:00","bourseview",9052.9
"1384/07/04","2005/09/26 00:00:00","bourseview",9052.9
"1384/07/05","2005/09/27 00:00:00","bourseview",9052.9
"1384/07/06","2005/09/28 00:00:00","bourseview",9052.9
"1384/07/09","2005/10/01 00:00:00","bourseview",9052.9
"1384/07/10","2005/10/02 00:00:00","bourseview",9052.9
"1384/07/11","2005/10/03 00:00:00","bourseview",9052.9
"1384/07/12","2005/10/04 00:00:00","bourseview",9052.9
"1384/07/13","2005/10/05 00:00:00","bourseview",9052.9
"1384/07/16","2005/10/08 00:00:00","bourseview",9052.9
"1384/07/17","2005/10/09 00:00:00","bourseview",9052.9
"1384/07/18","2005/10/10 00:00:00","bourseview",9052.9
"1384/07/19","2005/10/11 00:00:00","bourseview",9052.9
"1384/07/20","2005/10/12 00:00:00","bourseview",9052.9
"1384/07/23","2005/10/15 00:00:00","bourseview",9052.9
"1384/07/24","2005/10/16 00:00:00","bourseview",9052.9
"1384/07/25","2005/10/17 00:00:00","bourseview",9052.9
"1384/07/26","2005/10/18 00:00:00","bourseview",9052.9
"1384/07/27","2005/10/19 00:00:00","bourseview",9052.9
"1384/07/30","2005/10/22 00:00:00","bourseview",9052.9
"1384/08/01","2005/10/23 00:00:00","bourseview",9082.7
"1384/08/02","2005/10/24 00:00:00","bourseview",9082.7
"1384/08/04","2005/10/26 00:00:00","bourseview",9082.7
"1384/08/07","2005/10/29 00:00:00","bourseview",9082.7
"1384/08/08","2005/10/30 00:00:00","bourseview",9082.7
"1384/08/09","2005/10/31 00:00:00","bourseview",9082.7
"1384/08/10","2005/11/01 00:00:00","bourseview",9082.7
"1384/08/11","2005/11/02 00:00:00","bourseview",9082.7
"1384/08/14","2005/11/05 00:00:00","bourseview",9082.7
"1384/08/15","2005/11/06 00:00:00","bourseview",9082.7
"1384/08/16","2005/11/07 00:00:00","bourseview",9082.7
"1384/08/17","2005/11/08 00:00:00","bourseview",9082.7
"1384/08/18","2005/11/09 00:00:00","bourseview",9082.7
"1384/08/21","2005/11/12 00:00:00","bourseview",9082.7
"1384/08/22","2005/11/13 00:00:00","bourseview",9082.7
"1384/08/23","2005/11/14 00:00:00","bourseview",9082.7
"1384/08/24","2005/11/15 00:00:00","bourseview",9082.7
"1384/08/25","2005/11/16 00:00:00","bourseview",9082.7
"1384/08/28","2005/11/19 00:00:00","bourseview",9082.7
"1384/08/29","2005/11/20 00:00:00","bourseview",9082.7
"1384/08/30","2005/11/21 00:00:00","bourseview",9082.7
"1384/09/01","2005/11/22 00:00:00","bourseview",9098.7
"1384/09/02","2005/11/23 00:00:00","bourseview",9098.7
"1384/09/05","2005/11/26 00:00:00","bourseview",9098.7
"1384/09/06","2005/11/27 00:00:00","bourseview",9098.7
"1384/09/08","2005/11/29 00:00:00","bourseview",9098.7
"1384/09/09","2005/11/30 00:00:00","bourseview",9098.7
"1384/09/12","2005/12/03 00:00:00","bourseview",9098.7
"1384/09/13","2005/12/04 00:00:00","bourseview",9098.7
"1384/09/14","2005/12/05 00:00:00","bourseview",9098.7
"1384/09/15","2005/12/06 00:00:00","bourseview",9098.7
"1384/09/19","2005/12/10 00:00:00","bourseview",9098.7
"1384/09/20","2005/12/11 00:00:00","bourseview",9098.7
"1384/09/21","2005/12/12 00:00:00","bourseview",9098.7
"1384/09/22","2005/12/13 00:00:00","bourseview",9098.7
"1384/09/23","2005/12/14 00:00:00","bourseview",9098.7
"1384/09/26","2005/12/17 00:00:00","bourseview",9098.7
"1384/09/27","2005/12/18 00:00:00","bourseview",9098.7
"1384/09/28","2005/12/19 00:00:00","bourseview",9098.7
"1384/09/29","2005/12/20 00:00:00","bourseview",9098.7
"1384/09/30","2005/12/21 00:00:00","bourseview",9098.7
"1384/10/03","2005/12/24 00:00:00","bourseview",9105.7
"1384/10/04","2005/12/25 00:00:00","bourseview",9105.7
"1384/10/05","2005/12/26 00:00:00","bourseview",9105.7
"1384/10/06","2005/12/27 00:00:00","bourseview",9105.7
"1384/10/07","2005/12/28 00:00:00","bourseview",9105.7
"1384/10/10","2005/12/31 00:00:00","bourseview",9105.7
"1384/10/11","2006/01/01 00:00:00","bourseview",9105.7
"1384/10/12","2006/01/02 00:00:00","bourseview",9105.7
"1384/10/13","2006/01/03 00:00:00","bourseview",9105.7
"1384/10/14","2006/01/04 00:00:00","bourseview",9105.7
"1384/10/17","2006/01/07 00:00:00","bourseview",9105.7
"1384/10/18","2006/01/08 00:00:00","bourseview",9105.7
"1384/10/19","2006/01/09 00:00:00","bourseview",9105.7
"1384/10/20","2006/01/10 00:00:00","bourseview",9105.7
"1384/10/24","2006/01/14 00:00:00","bourseview",9105.7
"1384/10/25","2006/01/15 00:00:00","bourseview",9105.7
"1384/10/26","2006/01/16 00:00:00","bourseview",9105.7
"1384/10/27","2006/01/17 00:00:00","bourseview",9105.7
"1384/10/28","2006/01/18 00:00:00","bourseview",9105.7
"1384/11/01","2006/01/21 00:00:00","bourseview",9134
"1384/11/02","2006/01/22 00:00:00","bourseview",9134
"1384/11/03","2006/01/23 00:00:00","bourseview",9134
"1384/11/04","2006/01/24 00:00:00","bourseview",9134
"1384/11/05","2006/01/25 00:00:00","bourseview",9134
"1384/11/08","2006/01/28 00:00:00","bourseview",9134
"1384/11/09","2006/01/29 00:00:00","bourseview",9134
"1384/11/10","2006/01/30 00:00:00","bourseview",9134
"1384/11/11","2006/01/31 00:00:00","bourseview",9134
"1384/11/12","2006/02/01 00:00:00","bourseview",9134
"1384/11/15","2006/02/04 00:00:00","bourseview",9134
"1384/11/16","2006/02/05 00:00:00","bourseview",9134
"1384/11/17","2006/02/06 00:00:00","bourseview",9134
"1384/11/18","2006/02/07 00:00:00","bourseview",9134
"1384/11/23","2006/02/12 00:00:00","bourseview",9134
"1384/11/24","2006/02/13 00:00:00","bourseview",9134
"1384/11/25","2006/02/14 00:00:00","bourseview",9134
"1384/11/26","2006/02/15 00:00:00","bourseview",9134
"1384/11/29","2006/02/18 00:00:00","bourseview",9134
"1384/11/30","2006/02/19 00:00:00","bourseview",9134
"1384/12/01","2006/02/20 00:00:00","bourseview",9152
"1384/12/02","2006/02/21 00:00:00","bourseview",9152
"1384/12/03","2006/02/22 00:00:00","bourseview",9152
"1384/12/06","2006/02/25 00:00:00","bourseview",9152
"1384/12/07","2006/02/26 00:00:00","bourseview",9152
"1384/12/08","2006/02/27 00:00:00","bourseview",9152
"1384/12/09","2006/02/28 00:00:00","bourseview",9152
"1384/12/10","2006/03/01 00:00:00","bourseview",9152
"1384/12/13","2006/03/04 00:00:00","bourseview",9152
"1384/12/14","2006/03/05 00:00:00","bourseview",9152
"1384/12/15","2006/03/06 00:00:00","bourseview",9152
"1384/12/16","2006/03/07 00:00:00","bourseview",9152
"1384/12/17","2006/03/08 00:00:00","bourseview",9152
"1384/12/20","2006/03/11 00:00:00","bourseview",9152
"1384/12/21","2006/03/12 00:00:00","bourseview",9152
"1384/12/22","2006/03/13 00:00:00","bourseview",9152
"1384/12/23","2006/03/14 00:00:00","bourseview",9152
"1384/12/24","2006/03/15 00:00:00","bourseview",9152
"1384/12/27","2006/03/18 00:00:00","bourseview",9152
"1384/12/28","2006/03/19 00:00:00","bourseview",9152
"1385/01/05","2006/03/25 00:00:00","bourseview",9163.4
"1385/01/06","2006/03/26 00:00:00","bourseview",9163.4
"1385/01/07","2006/03/27 00:00:00","bourseview",9163.4
"1385/01/08","2006/03/28 00:00:00","bourseview",9163.4
"1385/01/14","2006/04/03 00:00:00","bourseview",9163.4
"1385/01/15","2006/04/04 00:00:00","bourseview",9163.4
"1385/01/16","2006/04/05 00:00:00","bourseview",9163.4
"1385/01/19","2006/04/08 00:00:00","bourseview",9163.4
"1385/01/20","2006/04/09 00:00:00","bourseview",9163.4
"1385/01/21","2006/04/10 00:00:00","bourseview",9163.4
"1385/01/22","2006/04/11 00:00:00","bourseview",9163.4
"1385/01/23","2006/04/12 00:00:00","bourseview",9164.8
"1385/01/26","2006/04/15 00:00:00","bourseview",9165.5
"1385/01/28","2006/04/17 00:00:00","bourseview",9165.85
"1385/01/29","2006/04/18 00:00:00","bourseview",9166.025
"1385/01/30","2006/04/19 00:00:00","bourseview",9166.1125
"1385/02/02","2006/04/22 00:00:00","bourseview",9166.15625
"1385/02/03","2006/04/23 00:00:00","bourseview",9166.178125
"1385/02/04","2006/04/24 00:00:00","bourseview",9166.189063
"1385/02/05","2006/04/25 00:00:00","bourseview",9166.194532
"1385/02/06","2006/04/26 00:00:00","bourseview",9166.2
"1385/02/09","2006/04/29 00:00:00","bourseview",9166.2
"1385/02/10","2006/04/30 00:00:00","bourseview",9166.2
"1385/02/11","2006/05/01 00:00:00","bourseview",9166.2
"1385/02/12","2006/05/02 00:00:00","bourseview",9166.2
"1385/02/13","2006/05/03 00:00:00","bourseview",9166.2
"1385/02/16","2006/05/06 00:00:00","bourseview",9166.2
"1385/02/17","2006/05/07 00:00:00","bourseview",9166.2
"1385/02/18","2006/05/08 00:00:00","bourseview",9166.2
"1385/02/19","2006/05/09 00:00:00","bourseview",9166.2
"1385/02/20","2006/05/10 00:00:00","bourseview",9166.2
"1385/02/23","2006/05/13 00:00:00","bourseview",9166.2
"1385/02/24","2006/05/14 00:00:00","bourseview",9166.2
"1385/02/25","2006/05/15 00:00:00","bourseview",9166.2
"1385/02/26","2006/05/16 00:00:00","bourseview",9166.2
"1385/02/27","2006/05/17 00:00:00","bourseview",9166.2
"1385/02/30","2006/05/20 00:00:00","bourseview",9166.2
"1385/02/31","2006/05/21 00:00:00","bourseview",9166.2
"1385/03/01","2006/05/22 00:00:00","bourseview",9174.4
"1385/03/02","2006/05/23 00:00:00","bourseview",9174.4
"1385/03/03","2006/05/24 00:00:00","bourseview",9174.4
"1385/03/06","2006/05/27 00:00:00","bourseview",9174.4
"1385/03/07","2006/05/28 00:00:00","bourseview",9174.4
"1385/03/08","2006/05/29 00:00:00","bourseview",9174.4
"1385/03/09","2006/05/30 00:00:00","bourseview",9174.4
"1385/03/10","2006/05/31 00:00:00","bourseview",9174.4
"1385/03/13","2006/06/03 00:00:00","bourseview",9174.4
"1385/03/16","2006/06/06 00:00:00","bourseview",9174.4
"1385/03/17","2006/06/07 00:00:00","bourseview",9174.4
"1385/03/20","2006/06/10 00:00:00","bourseview",9174.4
"1385/03/21","2006/06/11 00:00:00","bourseview",9174.4
"1385/03/22","2006/06/12 00:00:00","bourseview",9174.4
"1385/03/23","2006/06/13 00:00:00","bourseview",9174.4
"1385/03/24","2006/06/14 00:00:00","bourseview",9174.4
"1385/03/27","2006/06/17 00:00:00","bourseview",9174.4
"1385/03/28","2006/06/18 00:00:00","bourseview",9174.4
"1385/03/29","2006/06/19 00:00:00","bourseview",9174.4
"1385/03/30","2006/06/20 00:00:00","bourseview",9174.4
"1385/03/31","2006/06/21 00:00:00","bourseview",9174.4
"1385/04/03","2006/06/24 00:00:00","bourseview",9192.6
"1385/04/04","2006/06/25 00:00:00","bourseview",9192.6
"1385/04/05","2006/06/26 00:00:00","bourseview",9192.6
"1385/04/06","2006/06/27 00:00:00","bourseview",9192.6
"1385/04/07","2006/06/28 00:00:00","bourseview",9192.6
"1385/04/10","2006/07/01 00:00:00","bourseview",9192.6
"1385/04/11","2006/07/02 00:00:00","bourseview",9192.6
"1385/04/12","2006/07/03 00:00:00","bourseview",9192.6
"1385/04/13","2006/07/04 00:00:00","bourseview",9192.6
"1385/04/14","2006/07/05 00:00:00","bourseview",9192.6
"1385/04/17","2006/07/08 00:00:00","bourseview",9192.6
"1385/04/18","2006/07/09 00:00:00","bourseview",9192.6
"1385/04/19","2006/07/10 00:00:00","bourseview",9192.6
"1385/04/20","2006/07/11 00:00:00","bourseview",9192.6
"1385/04/21","2006/07/12 00:00:00","bourseview",9192.6
"1385/04/24","2006/07/15 00:00:00","bourseview",9192.6
"1385/04/25","2006/07/16 00:00:00","bourseview",9192.6
"1385/04/26","2006/07/17 00:00:00","bourseview",9201.85
"1385/04/27","2006/07/18 00:00:00","bourseview",9206.475
"1385/04/28","2006/07/19 00:00:00","bourseview",9208.7875
"1385/04/31","2006/07/22 00:00:00","bourseview",9209.94375
"1385/05/01","2006/07/23 00:00:00","bourseview",9210.521875
"1385/05/02","2006/07/24 00:00:00","bourseview",9211.1
"1385/05/03","2006/07/25 00:00:00","bourseview",9211.1
"1385/05/04","2006/07/26 00:00:00","bourseview",9211.1
"1385/05/07","2006/07/29 00:00:00","bourseview",9211.1
"1385/05/08","2006/07/30 00:00:00","bourseview",9211.1
"1385/05/09","2006/07/31 00:00:00","bourseview",9211.1
"1385/05/10","2006/08/01 00:00:00","bourseview",9211.1
"1385/05/11","2006/08/02 00:00:00","bourseview",9211.1
"1385/05/14","2006/08/05 00:00:00","bourseview",9211.1
"1385/05/15","2006/08/06 00:00:00","bourseview",9211.1
"1385/05/16","2006/08/07 00:00:00","bourseview",9211.1
"1385/05/18","2006/08/09 00:00:00","bourseview",9211.1
"1385/05/21","2006/08/12 00:00:00","bourseview",9211.1
"1385/05/22","2006/08/13 00:00:00","bourseview",9211.1
"1385/05/23","2006/08/14 00:00:00","bourseview",9211.1
"1385/05/24","2006/08/15 00:00:00","bourseview",9211.1
"1385/05/25","2006/08/16 00:00:00","bourseview",9211.1
"1385/05/28","2006/08/19 00:00:00","bourseview",9211.1
"1385/05/29","2006/08/20 00:00:00","bourseview",9211.1
"1385/05/30","2006/08/21 00:00:00","bourseview",9211.1
"1385/06/01","2006/08/23 00:00:00","bourseview",9219.2
"1385/06/04","2006/08/26 00:00:00","bourseview",9219.2
"1385/06/05","2006/08/27 00:00:00","bourseview",9219.2
"1385/06/06","2006/08/28 00:00:00","bourseview",9219.2
"1385/06/07","2006/08/29 00:00:00","bourseview",9219.2
"1385/06/08","2006/08/30 00:00:00","bourseview",9219.2
"1385/06/11","2006/09/02 00:00:00","bourseview",9219.2
"1385/06/12","2006/09/03 00:00:00","bourseview",9219.2
"1385/06/13","2006/09/04 00:00:00","bourseview",9219.2
"1385/06/14","2006/09/05 00:00:00","bourseview",9219.2
"1385/06/15","2006/09/06 00:00:00","bourseview",9219.2
"1385/06/19","2006/09/10 00:00:00","bourseview",9219.2
"1385/06/20","2006/09/11 00:00:00","bourseview",9219.2
"1385/06/21","2006/09/12 00:00:00","bourseview",9219.2
"1385/06/22","2006/09/13 00:00:00","bourseview",9219.2
"1385/06/25","2006/09/16 00:00:00","bourseview",9219.2
"1385/06/26","2006/09/17 00:00:00","bourseview",9219.2
"1385/06/27","2006/09/18 00:00:00","bourseview",9219.2
"1385/06/28","2006/09/19 00:00:00","bourseview",9222.8
"1385/06/29","2006/09/20 00:00:00","bourseview",9224.6
"1385/07/01","2006/09/23 00:00:00","bourseview",9225.5
